Bronckhorst;XXX;bronckhorst;bronckhorst;36007;bronckhorst0;52.063;6.328;154;154
Coevorden;XXX;coevorden;coevorden;35868;coevorden0;52.736;6.737;155;155
Beekdaelen;XXX;beekdaelen;beekdaelen;35817;beekdaelen0;50.91;5.87;156;156
Hof van Twente;XXX;hof_van_twente;hof_van_twente;35669;hof_van_twente0;52.231;6.527;157;157
Berg en Dal;XXX;berg_en_dal;berg_en_dal;35556;berg_en_dal0;51.847;5.926;158;158
Waddinxveen;XXX;waddinxveen;waddinxveen;35043;waddinxveen0;52.04;4.637;159;159
Tynaarlo;XXX;tynaarlo;tynaarlo;35013;tynaarlo0;53.102;6.573;160;160
Schouwen Duiveland;XXX;schouwen_duiveland;schouwen_duiveland;34424;schouwen_duiveland0;51.684;3.945;161;161
Lochem;XXX;lochem;lochem;34314;lochem0;52.186;6.384;162;162
Boxtel;XXX;boxtel;boxtel;34237;boxtel0;51.578;5.312;163;163
Twenterand;XXX;twenterand;twenterand;34115;twenterand0;52.433;6.634;164;164
Midden Drenthe;XXX;midden_drenthe;midden_drenthe;34021;midden_drenthe0;52.844;6.571;165;165
Epe;XXX;epe;epe;33469;epe0;52.334;5.943;166;166
Deurne;XXX;deurne;deurne;33388;deurne0;51.451;5.823;167;167
IJsselstein;XXX;ijsselstein;ijsselstein;33349;ijsselstein0;52.041;5.016;168;168
Diemen;XXX;diemen;diemen;33256;diemen0;52.341;4.971;169;169
Aalsmeer;XXX;aalsmeer;aalsmeer;33209;aalsmeer0;52.248;4.744;170;170
Oisterwijk;XXX;oisterwijk;oisterwijk;33120;oisterwijk0;51.55;5.192;171;171
Vught;XXX;vught;vught;33024;vught0;51.653;5.275;172;172
Hendrik Ido Ambacht;XXX;hendrik_ido_ambacht;hendrik_ido_ambacht;32852;hendrik_ido_ambacht0;51.841;4.646;173;173
Tytsjerksteradiel;XXX;tytsjerksteradiel;tietjerksteradeel;32823;tytsjerksteradiel0;53.188;5.984;174;174
Bernheze;XXX;bernheze;bernheze;32618;bernheze0;51.684;5.529;175;175
Papendrecht;XXX;papendrecht;papendrecht;32300;papendrecht0;51.833;4.689;176;176
Echt Susteren;XXX;echt_susteren;echt_susteren;32273;echt_susteren0;51.094;5.887;177;177
Uithoorn;XXX;uithoorn;uithoorn;32117;uithoorn0;52.243;4.8;178;178
Stadskanaal;XXX;stadskanaal;stadskanaal;32045;stadskanaal0;52.999;7.018;179;179
Oldenzaal;XXX;oldenzaal;oldenzaal;32021;oldenzaal0;52.307;6.918;180;180
Valkenswaard;XXX;valkenswaard;valkenswaard;31958;valkenswaard0;51.311;5.456;181;181
Leusden;XXX;leusden;leusden;31911;leusden0;52.131;5.435;182;182
Noordenveld;XXX;noordenveld;noordenveld;31772;noordenveld0;53.073;6.431;183;183
Best;XXX;best;best;31652;best0;51.515;5.397;184;184
Gemert Bakel;XXX;gemert_bakel;gemert_bakel;31534;gemert_bakel0;51.54;5.755;185;185
Renkum;XXX;renkum;renkum;31498;renkum0;51.991;5.774;186;186
Halderberge;XXX;halderberge;halderberge;31351;halderberge0;51.591;4.562;187;187
