Walcz;Zachodniopomorskie;walcz;walcz;23578;walcz0;53.272;16.471;8;180
Zagan;Lubuskie;zagan;zagan;23462;zagan0;51.615;15.324;5;181
Koscian;Wielkopolskie;koscian;koscian;23398;koscian0;52.081;16.637;17;182
Lubliniec;Slaskie;lubliniec;lubliniec;23347;lubliniec0;50.669;18.683;34;183
Koscierzyna;Pomorskie;koscierzyna;koscierzyna;23296;koscierzyna0;54.123;17.978;15;184
Piastow;Mazowieckie;piastow;piastow;22932;piastow0;52.19;20.841;22;185
Bialogard;Zachodniopomorskie;bialogard;bialogard;22418;bialogard0;54.005;15.991;9;186
Kluczbork;Opolskie;kluczbork;kluczbork;22033;kluczbork0;50.973;18.218;5;187
Aleksandrow Lodzki;Lodzkie;aleksandrowlodzki;aleksandrowlodzki;22002;aleksandrowlodzki0;51.819;19.306;13;188
Orzesze;Slaskie;orzesze;orzesze;21986;orzesze0;50.112;18.793;35;189
Szczytno;Warminsko-Mazurskie;szczytno;szczytno;21878;szczytno0;53.565;20.993;8;190
Swiebodzice;Dolnoslaskie;swiebodzice;swiebodzice;21805;swiebodzice0;50.86;16.32;15;191
Plonsk;Mazowieckie;plonsk;plonsk;21530;plonsk0;52.623;20.375;23;192
Ostrow Mazowiecka;Mazowieckie;ostrowmazowiecka;ostrowmazowiecka;21530;ostrowmazowiecka0;52.804;21.896;24;193
Goleniow;Zachodniopomorskie;goleniow;goleniow;21462;goleniow0;53.564;14.828;10;194
Sulejowek;Mazowieckie;sulejowek;sulejowek;21428;sulejowek0;52.252;21.269;25;195
Polkowice;Dolnoslaskie;polkowice;polkowice;21350;polkowice0;51.504;16.068;16;196
Bartoszyce;Warminsko-Mazurskie;bartoszyce;bartoszyce;21314;bartoszyce0;54.251;20.812;9;197
Sandomierz;Swietokrzyskie;sandomierz;sandomierz;21273;sandomierz0;50.68;21.749;5;198
Jozefow;Mazowieckie;jozefow;jozefow;21217;jozefow0;52.137;21.235;26;199
Laziska Gorne;Slaskie;laziskagorne;laziskagorne;21116;laziskagorne0;50.15;18.845;36;200
Grajewo;Podlaskie;grajewo;grajewo;20899;grajewo0;53.649;22.455;6;201
Zambrow;Podlaskie;zambrow;zambrow;20848;zambrow0;52.985;22.241;7;202
Swiebodzin;Lubuskie;swiebodzin;swiebodzin;20778;swiebodzin0;52.248;15.535;6;203
Mragowo;Warminsko-Mazurskie;mragowo;mragowo;20533;mragowo0;53.863;21.307;10;204
Jawor;Dolnoslaskie;jawor;jawor;20503;jawor0;51.05;16.193;17;205
Wielun;Lodzkie;wielun;wielun;20448;wielun0;51.221;18.57;14;206
Nowa Ruda;Dolnoslaskie;nowaruda;nowaruda;20421;nowaruda0;50.579;16.502;18;207
Rydultowy;Slaskie;rydultowy;rydultowy;20168;rydultowy0;50.058;18.417;37;208
Dzialdowo;Warminsko-Mazurskie;dzialdowo;dzialdowo;20125;dzialdowo0;53.236;20.179;11;209
Gostyn;Wielkopolskie;gostyn;gostyn;19814;gostyn0;51.879;17.012;18;210
Lubartow;Lubelskie;lubartow;lubartow;19734;lubartow0;51.462;22.61;10;211
Gryfino;Zachodniopomorskie;gryfino;gryfino;19691;gryfino0;53.253;14.488;11;212
Rawicz;Wielkopolskie;rawicz;rawicz;19655;rawicz0;51.609;16.858;19;213
Luban;Dolnoslaskie;luban;luban;19545;luban0;51.117;15.29;19;214
Kolo;Wielkopolskie;kolo;kolo;19417;kolo0;52.199;18.637;20;215
